ensembl_gene_id;external_gene_name;chromosome_name;start_position;end_position;strand
ENSMUSG00000102813;Gm37795;4;150152996;150155454;1
ENSMUSG00000102814;Gm37812;9;91152983;91155457;-1
ENSMUSG00000102815;Gm37813;3;13353257;13356951;1
ENSMUSG00000102816;Gm37814;2;4143795;4147438;1
ENSMUSG00000102824;Pdcd5-ps;1;189009640;189010020;-1
ENSMUSG00000102827;Gm8242;18;37785486;37787225;-1
ENSMUSG00000102828;Gm38182;18;37956932;37973435;1
ENSMUSG00000102831;Gm37382;1;55598619;55600214;1
ENSMUSG00000102837;Gm37383;1;155757548;155758292;-1
ENSMUSG00000102838;Gm37014;1;135984919;135987171;1
ENSMUSG00000102839;Gm37385;1;34389856;34390242;1
ENSMUSG00000102841;Gm38036;1;194359310;194362873;1
ENSMUSG00000102844;Gm38034;3;52189662;52191730;1
ENSMUSG00000102850;Gm37082;9;32446547;32448473;-1
ENSMUSG00000102854;C130023A14Rik;16;77443228;77446314;1
ENSMUSG00000102856;Gm37084;1;131013989;131019886;-1
ENSMUSG00000102858;Gm37086;1;180853843;180857294;1
ENSMUSG00000102861;Gm37637;9;98472548;98473803;1
ENSMUSG00000102863;Gm37639;17;71673047;71675831;-1
ENSMUSG00000102864;Gm37634;1;160868190;160868984;1
ENSMUSG00000102868;Gm37633;1;54191556;54194255;-1
ENSMUSG00000102869;Norad;2;156229985;156234899;-1
ENSMUSG00000102872;Gm38195;3;77610195;77611693;-1
ENSMUSG00000102874;Gm37137;9;71947834;71950517;-1
ENSMUSG00000102875;Gm37139;2;24779460;24783878;-1
ENSMUSG00000102879;Gm37135;1;37370052;37370585;-1
ENSMUSG00000102882;Gm2065;9;82996161;82998917;1
ENSMUSG00000102892;Gm37854;3;49956421;49965232;1
ENSMUSG00000102893;Gm37855;3;87065000;87069762;1
ENSMUSG00000102895;5830415G21Rik;3;50529635;50530966;-1
ENSMUSG00000102899;Gm37850;9;107640007;107640786;1
ENSMUSG00000102900;Gm37811;2;13014697;13017297;1
ENSMUSG00000102902;Gm38263;1;123487112;123490170;-1
ENSMUSG00000102904;Gm38265;1;77119864;77123629;-1
ENSMUSG00000102907;Gm38264;1;5473770;5475801;1
ENSMUSG00000102912;Gm20731;4;108480126;108482413;-1
ENSMUSG00000102916;Gm37725;3;73071419;73073543;1
ENSMUSG00000102917;Gm37724;1;33104211;33105431;1
ENSMUSG00000102918;Pcdhgc3;18;37939417;37974926;1
ENSMUSG00000102919;Gm37726;3;84781198;84785083;1
ENSMUSG00000102926;Gm37151;1;33006565;33011571;-1
ENSMUSG00000102927;Gm37152;1;86507780;86508954;1
ENSMUSG00000102929;Gm37154;1;171181694;171182983;1
ENSMUSG00000102930;Gm38115;1;36952682;36955620;-1
ENSMUSG00000102931;Gm38114;6;72619837;72621068;-1
ENSMUSG00000102935;Gm38355;12;85147552;85149121;-1
ENSMUSG00000102937;Gm38116;1;15434526;15436058;1
ENSMUSG00000102939;Gm38111;9;71803995;71806735;-1
ENSMUSG00000102941;Gm37552;1;136180409;136183584;-1
ENSMUSG00000102950;Gm37018;1;181813901;181817769;-1
ENSMUSG00000102951;Gm37216;18;84390794;84394271;-1
ENSMUSG00000102953;Gm37019;12;102555536;102557669;-1
ENSMUSG00000102956;Gm37017;1;86915992;86916738;1
ENSMUSG00000102960;Gm37943;1;156699747;156703690;-1
ENSMUSG00000102961;Gm19918;1;156506115;156506514;1
ENSMUSG00000102963;Gm37945;9;102049937;102054303;1
ENSMUSG00000102964;9430034N14Rik;1;155901969;155905753;-1
ENSMUSG00000102967;Gm37946;16;43128298;43128644;-1
ENSMUSG00000102970;Gm37349;1;191329759;191330382;1
ENSMUSG00000102973;E430014B02Rik;17;52052557;52055712;-1
ENSMUSG00000102976;Zc3h11a;1;133547600;133589118;-1
ENSMUSG00000102981;Gm38322;1;193175895;193178194;1
ENSMUSG00000102982;Gm38319;1;13711707;13712972;-1
ENSMUSG00000102983;Gm38320;6;72629303;72630583;1
ENSMUSG00000102990;Gm37764;1;150200289;150202438;1
ENSMUSG00000102992;Gm37766;2;11232108;11234674;1
ENSMUSG00000102994;Gm37767;1;161914204;161916037;-1
ENSMUSG00000102997;Gm17244;4;123007142;123010557;-1
ENSMUSG00000103000;Gm37900;4;22408291;22412095;1
ENSMUSG00000103001;A930005N03Rik;1;34308963;34310209;-1
ENSMUSG00000103002;Gm38075;1;61844380;61845299;1
ENSMUSG00000103006;4933417C20Rik;1;160040513;160042386;1
ENSMUSG00000103012;Gm37548;3;50790667;50794480;-1
ENSMUSG00000103013;Gm37503;1;74326701;74327019;-1
ENSMUSG00000103015;Gm37549;17;84320421;84324485;-1
ENSMUSG00000103024;Gm37685;3;75859431;75861607;1
ENSMUSG00000103030;E330011M16Rik;1;55090478;55092271;-1
ENSMUSG00000103032;Gm37121;1;62848461;62851016;1
ENSMUSG00000103034;Gm8797;3;5815866;5816355;1
ENSMUSG00000103037;Pcdhgb1;18;37813286;37974923;1
ENSMUSG00000103038;Gm37124;1;137852126;137854117;1
ENSMUSG00000103039;Gm37123;3;32508736;32509906;1
ENSMUSG00000103041;Gm37305;3;65865179;65869457;1
ENSMUSG00000103046;Gm37309;1;39031759;39033397;1
ENSMUSG00000103049;Gm37311;16;77413199;77415222;1
ENSMUSG00000103050;Gm38273;2;14740357;14742738;-1
ENSMUSG00000103053;Gm38271;3;106496576;106498178;1
ENSMUSG00000103055;Gm38269;1;145199132;145202429;-1
ENSMUSG00000103056;Gm38268;1;185844378;185844570;-1
ENSMUSG00000103061;Gm36970;1;90764997;90766855;-1
ENSMUSG00000103062;Gm37200;9;103920804;103922975;-1
ENSMUSG00000103065;Gm20236;14;69515050;69519589;-1
ENSMUSG00000103067;Gm30414;1;7568192;7588373;1
ENSMUSG00000103070;Gm37903;1;137456588;137458968;-1
ENSMUSG00000103071;Gm38110;1;44796102;44797652;1
ENSMUSG00000103075;Gm38109;17;88840455;88840635;1
ENSMUSG00000103076;Gm37902;1;80252448;80254130;-1
ENSMUSG00000103080;Gm38123;12;112313723;112316501;-1
ENSMUSG00000103081;Pcdhgb8;18;37894854;37974923;1
ENSMUSG00000103082;Gm38124;3;45224422;45227002;-1
ENSMUSG00000103083;A630035G10Rik;1;171504252;171509548;-1
ENSMUSG00000103085;Gm38120;1;13413787;13418428;-1
ENSMUSG00000103088;Pcdhgb6;18;37875147;37974926;1
ENSMUSG00000103089;Gm38118;1;192941924;192944145;-1
ENSMUSG00000103094;Gm37558;3;69027075;69030057;-1
ENSMUSG00000103100;Gm37664;1;181513995;181517807;-1
ENSMUSG00000103101;Gm37048;1;91903709;91909286;1
ENSMUSG00000103102;Gm37049;1;162936562;162938544;1
ENSMUSG00000103103;4833445I07Rik;9;108444732;108446373;1
ENSMUSG00000103107;Gm9867;4;140047967;140050613;-1
ENSMUSG00000103114;Gm32200;1;191168537;191197245;-1
ENSMUSG00000103115;Gm37584;3;88433373;88434662;-1
ENSMUSG00000103119;Gm37583;4;136366893;136369379;1
ENSMUSG00000103122;Gm37391;11;84080419;84082736;1
ENSMUSG00000103123;Gm37390;1;180200234;180201105;1
ENSMUSG00000103130;F830212C03Rik;15;12633148;12635432;-1
ENSMUSG00000103132;Gm37978;6;28568071;28570985;1
ENSMUSG00000103133;Gm37303;9;72262357;72263915;1
ENSMUSG00000103135;Gm37979;3;19197352;19198063;-1
ENSMUSG00000103138;Gm2238;18;5588043;5591711;-1
ENSMUSG00000103141;Gm37741;X;72451282;72452537;1
ENSMUSG00000103143;Gm37742;2;13040937;13044915;1
ENSMUSG00000103144;Pcdhga1;18;37794846;37974926;1
ENSMUSG00000103145;Gm37744;1;74993411;74995000;1
ENSMUSG00000103146;Gm37745;1;119718493;119726655;-1
ENSMUSG00000103148;Gm37746;3;43910156;43910353;1
ENSMUSG00000103149;AA914427;16;17739907;17741072;1
ENSMUSG00000103151;Gm38292;9;32388629;32391673;-1
ENSMUSG00000103155;Gm8109;3;53928585;53929330;1
ENSMUSG00000103159;F830112A20Rik;1;36961878;36965429;-1
ENSMUSG00000103160;C130012C08Rik;14;22042504;22046168;1
ENSMUSG00000103161;Gm38148;1;3663115;3666126;-1
ENSMUSG00000103162;Gm38147;2;24764544;24766341;-1
ENSMUSG00000103164;Gm38150;9;107471639;107472090;1
ENSMUSG00000103166;Gm10537;1;133757266;133758963;1
ENSMUSG00000103168;Gm30948;12;115226304;115251528;1
ENSMUSG00000103175;Gm37169;2;32378000;32382160;1
ENSMUSG00000103178;Fgfr3-ps;1;180918694;180919830;1
ENSMUSG00000103179;Gm37171;1;97471989;97473173;-1
ENSMUSG00000103182;Gm37091;1;39120333;39122419;-1
ENSMUSG00000103183;Gm37090;4;156103013;156107117;-1
ENSMUSG00000103186;Gm37088;1;159164984;159165389;-1
ENSMUSG00000103189;Gm37092;6;83051580;83053097;-1
ENSMUSG00000103191;Gm37646;3;51331034;51331144;1
ENSMUSG00000103192;Gm37645;1;80643726;80647281;-1
ENSMUSG00000103199;Gm37648;1;156282860;156285422;1
ENSMUSG00000103202;Gm37326;9;73764390;73767460;-1
ENSMUSG00000103207;Gm9874;17;30703635;30705098;1
ENSMUSG00000103216;Gm37248;17;52103045;52106218;-1
ENSMUSG00000103217;Gm38287;2;25070793;25073351;-1
ENSMUSG00000103220;Gm37728;6;31122063;31124354;-1
ENSMUSG00000103222;Gm37729;1;160813328;160814499;1
ENSMUSG00000103223;Gm37730;2;11370052;11372262;-1
ENSMUSG00000103227;Gm37733;1;74539499;74542460;-1
ENSMUSG00000103230;Gm17970;1;40393012;40393696;1
ENSMUSG00000103232;Gm37160;2;13243750;13245438;-1
ENSMUSG00000103233;Gm37159;2;68721710;68725314;1
ENSMUSG00000103234;Gm37158;Y;16691330;16697033;-1
ENSMUSG00000103238;Gm36527;1;151372308;151375336;-1
ENSMUSG00000103241;Gm38089;1;28608999;28610512;1
ENSMUSG00000103247;Gm38091;9;89141578;89145448;-1
ENSMUSG00000103251;Gm37519;1;176801802;176804011;1
ENSMUSG00000103252;Gm37521;1;89753203;89755247;1
ENSMUSG00000103253;Gm37520;2;11195452;11198123;-1
ENSMUSG00000103258;Gm37518;7;119097900;119100502;1
ENSMUSG00000103261;Gm36981;3;83966275;83970759;-1
ENSMUSG00000103263;Gm36982;1;122449478;122450605;1
ENSMUSG00000103270;Gm37915;1;40810545;40824503;1
ENSMUSG00000103272;Gm37914;1;86048605;86051283;1
ENSMUSG00000103273;Gm37913;3;93213775;93216318;1
ENSMUSG00000103276;Gm37917;9;98649983;98650374;1
ENSMUSG00000103277;Gm37916;1;176006767;176009201;1
ENSMUSG00000103280;Gm37277;1;4975974;4977084;-1
ENSMUSG00000103285;Gm37274;2;155926530;155928211;-1
ENSMUSG00000103291;Gm38235;1;106147044;106151995;1
ENSMUSG00000103292;Gm35048;1;90448218;90451019;1
ENSMUSG00000103293;Gm5842;3;22134658;22135279;-1
ENSMUSG00000103303;Gm37802;1;156683787;156686429;-1
ENSMUSG00000103307;Gm19335;1;68630777;68632845;-1
ENSMUSG00000103308;Gm37800;1;184342477;184361670;-1
ENSMUSG00000103313;Gm38357;3;51139338;51141801;1
ENSMUSG00000103317;Gm38359;1;181795264;181797488;-1
ENSMUSG00000103318;Gm38356;3;66814692;66815099;-1
ENSMUSG00000103320;Gm37403;1;164700402;164703922;-1
ENSMUSG00000103322;Gm37404;3;62030628;62030986;1
ENSMUSG00000103324;Gm37402;17;11468231;11473230;1
ENSMUSG00000103325;Gm10531;1;156871117;156873419;1
ENSMUSG00000103331;Gm37995;6;40003828;40005541;1
ENSMUSG00000103332;Pcdhga2;18;37802006;37974923;1
ENSMUSG00000103336;Gm37993;9;88867244;88868231;1
ENSMUSG00000103343;Gm37052;1;160738359;160740189;1
ENSMUSG00000103345;Gm10723;3;68315116;68322033;1
ENSMUSG00000103348;Gm37053;1;106532514;106534600;-1
ENSMUSG00000103349;Gm36888;3;147326447;147341283;-1
ENSMUSG00000103354;Gm38083;9;75974731;75978228;1
ENSMUSG00000103356;Gm37595;2;15535924;15537665;1
ENSMUSG00000103358;Gm37593;17;52149889;52153142;1
ENSMUSG00000103360;Gm38156;2;13120987;13123246;-1
ENSMUSG00000103364;Gm38157;1;34071181;34072878;1
ENSMUSG00000103373;Gm37238;13;48696120;48698509;-1
ENSMUSG00000103377;Gm37180;1;3435954;3438772;-1
ENSMUSG00000103378;Gm37176;17;52166195;52170245;1
ENSMUSG00000103380;Gm37756;1;171917477;171920246;-1
ENSMUSG00000103382;Gm37755;1;66851474;66853652;1
ENSMUSG00000103386;Gm37751;18;37067005;37068202;-1
ENSMUSG00000103388;Gm37581;9;72264509;72265496;1
ENSMUSG00000103390;Gm38301;1;127334513;127335055;1
ENSMUSG00000103391;Gm38302;1;160431685;160433760;-1
ENSMUSG00000103398;Gm38307;13;67599777;67601616;1
ENSMUSG00000103400;Gm15853;1;166205447;166208062;-1
ENSMUSG00000103401;Gm37929;1;187395066;187395558;-1
ENSMUSG00000103403;Gm37931;1;74347007;74349872;1
ENSMUSG00000103404;Gm37932;1;80232748;80233914;-1
ENSMUSG00000103407;4930540E01Rik;9;100055054;100056199;-1
ENSMUSG00000103421;Golt1a;1;133237538;133250764;1
ENSMUSG00000103422;Gm37536;1;43527607;43530097;1
ENSMUSG00000103424;Gm37535;1;51566164;51568528;-1
ENSMUSG00000103427;Gm37534;1;137877160;137882381;1
ENSMUSG00000103432;6720464F23Rik;1;160436525;160440020;-1
ENSMUSG00000103434;Gm36993;9;105972673;105975652;1
ENSMUSG00000103435;Gm36992;1;176582083;176586442;1
ENSMUSG00000103441;7530428D23Rik;3;21807693;21854937;-1
ENSMUSG00000103443;Gm37132;1;194761407;194763644;-1
ENSMUSG00000103445;Gm36948;9;72348042;72351288;1
ENSMUSG00000103448;Gm37133;1;10852681;10854602;-1
ENSMUSG00000103464;Gm38246;3;51011081;51012591;1
ENSMUSG00000103467;Gm38245;1;189645536;189648156;-1
ENSMUSG00000103469;Gm9910;11;105834530;105836079;1
ENSMUSG00000103472;Pcdhga7;18;37847817;37974926;1
ENSMUSG00000103473;Gm37696;3;61265970;61269318;-1
ENSMUSG00000103475;Gm37697;2;14350488;14352331;1
ENSMUSG00000103484;Gm38000;3;51774766;51775980;-1
ENSMUSG00000103485;Gm38001;3;9561228;9564988;1
ENSMUSG00000103492;Gm37412;1;14858869;14863189;1
ENSMUSG00000103493;Gm37411;1;164252282;164254563;1
ENSMUSG00000103494;Gm37410;1;11434150;11437188;-1
ENSMUSG00000103495;Gm37409;1;13305033;13306658;-1
ENSMUSG00000103497;Gm37407;1;128090951;128092266;1
ENSMUSG00000103505;Gm38374;1;84784879;84786911;-1
ENSMUSG00000103506;Gm38376;1;13247686;13249938;-1
ENSMUSG00000103507;Gm38375;9;95910677;95912903;1
ENSMUSG00000103509;Gm38372;1;7218334;7222361;1
ENSMUSG00000103519;Gm37429;1;5913097;5914895;-1
ENSMUSG00000103520;1110025M09Rik;15;81468375;81469229;-1
ENSMUSG00000103522;9430087J23Rik;1;160142914;160144065;-1
ENSMUSG00000103523;2210017I01Rik;3;92512025;92514799;-1
ENSMUSG00000103525;Gm37262;1;80303894;80305711;-1
ENSMUSG00000103532;Gm4430;2;129038006;129039046;-1
ENSMUSG00000103536;Gm37837;9;81910633;81911236;1
ENSMUSG00000103539;Gm37834;3;32008913;32011947;1
ENSMUSG00000103544;Gm10048;5;49082296;49086082;-1
ENSMUSG00000103553;Gm38218;1;66860385;66865073;-1
ENSMUSG00000103556;Gm38215;9;73039971;73042203;1
ENSMUSG00000103558;Gm38220;17;71698833;71700279;-1
ENSMUSG00000103560;Gm38070;1;40277180;40283659;1
ENSMUSG00000103561;Gm38069;1;11774431;11776574;1
ENSMUSG00000103563;8030445P17Rik;1;25761119;25763859;-1
ENSMUSG00000103567;Pcdhga5;18;37827433;37974926;1
ENSMUSG00000103569;Gm38067;1;131842267;131844177;1
ENSMUSG00000103572;Gm37115;1;159063280;159066128;1
ENSMUSG00000103576;Gm38188;1;190810022;190810877;-1
ENSMUSG00000103577;9330162B11Rik;1;187738773;187741187;-1
ENSMUSG00000103580;Gm10417;5;109012699;109016220;1
ENSMUSG00000103581;Gm37833;9;88862974;88866229;1
ENSMUSG00000103583;Gm38325;1;165321360;165322736;-1
ENSMUSG00000103585;Pcdhgb4;18;37853422;37974923;1
ENSMUSG00000103590;Gm37353;3;32775926;32776238;-1
ENSMUSG00000103591;Gm38365;1;87825262;87828254;1
ENSMUSG00000103593;Gm37352;8;84927498;84929678;1
ENSMUSG00000103596;Gm37354;1;33961536;33963919;1
ENSMUSG00000103599;Gm37356;2;13017435;13019047;1
ENSMUSG00000103600;Gm17952;3;66470226;66470972;-1
ENSMUSG00000103603;Gm37020;1;37171354;37172345;-1
ENSMUSG00000103609;Gm37022;1;86565923;86568176;1
ENSMUSG00000103611;Gm37195;9;96101183;96104200;1
ENSMUSG00000103614;Gm37949;1;134727633;134729723;-1
ENSMUSG00000103618;Gm37951;Y;8251026;8254057;-1
ENSMUSG00000103621;Gm38366;9;108408031;108409964;1
ENSMUSG00000103622;Gm38391;9;92420854;92424922;-1
ENSMUSG00000103624;Gm3081;9;100759144;100762168;1
ENSMUSG00000103625;Gm37357;1;161638614;161641736;-1
ENSMUSG00000103630;Gm37242;1;52692967;52695051;-1
ENSMUSG00000103632;Gm38329;1;160555304;160555730;-1
ENSMUSG00000103636;Gm38331;1;179973046;179975716;-1
ENSMUSG00000103642;Gm37769;1;68750196;68752564;-1
ENSMUSG00000103646;Gm37706;1;176995664;176998428;-1
ENSMUSG00000103649;Gm37768;1;180570775;180583401;-1
ENSMUSG00000103651;Gm37206;19;4812131;4815199;-1
ENSMUSG00000103656;Gm37205;1;61693582;61696317;1
ENSMUSG00000103657;Gm37204;9;100547892;100551852;1
ENSMUSG00000103659;Gm32569;1;164631538;164727160;-1
ENSMUSG00000103662;Gm34294;2;169465976;169470238;-1
ENSMUSG00000103669;2900042K21Rik;1;188942558;188943210;-1
ENSMUSG00000103672;Gm37621;9;100993900;100999430;1
ENSMUSG00000103677;Pcdhga4;18;37818263;37974926;1
ENSMUSG00000103680;Gm37072;1;160828579;160829415;-1
ENSMUSG00000103686;Gm37073;1;165549125;165550346;1
ENSMUSG00000103693;Gm37529;1;160149256;160154648;-1
ENSMUSG00000103696;Gm37531;1;59968847;59974261;1
ENSMUSG00000103697;Gm38020;X;102620032;102624707;-1
ENSMUSG00000103701;Gm10728;3;51814407;51816237;-1
ENSMUSG00000103703;Gm42568;3;67384311;67386151;1
ENSMUSG00000103706;6820402A03Rik;1;66832804;66835457;-1
ENSMUSG00000103711;Tstd1;1;171246440;171247920;1
ENSMUSG00000103713;Gm2136;3;45392815;45395391;1
ENSMUSG00000103722;2700078F05Rik;1;181777697;181780940;-1
ENSMUSG00000103724;Gm37096;1;149307652;149309715;-1
ENSMUSG00000103728;Gm37099;1;137691815;137695265;-1
ENSMUSG00000103731;Gm17530;9;86428735;86429206;-1
ENSMUSG00000103732;Gm38315;1;187892904;187895340;1
ENSMUSG00000103734;Gm37651;2;68792561;68794054;1
ENSMUSG00000103738;Gm37652;3;30555868;30557962;-1
ENSMUSG00000103739;Gm37653;1;160742894;160746471;1
ENSMUSG00000103747;Gm38236;2;68736347;68739575;1
ENSMUSG00000103748;Gm38243;1;21909172;21910738;-1
ENSMUSG00000103749;Pcdhgb5;18;37864062;37974926;1
ENSMUSG00000103751;Gm37283;1;130401480;130403050;1
ENSMUSG00000103756;Gm37285;1;66838818;66839956;-1
ENSMUSG00000103761;Gm37859;3;108439964;108442136;-1
ENSMUSG00000103762;Gm37861;1;158203506;158206374;1
ENSMUSG00000103763;Gm37860;1;165295069;165296102;1
ENSMUSG00000103772;Gm36933;1;180204009;180207079;1
ENSMUSG00000103774;Gm36932;2;11185823;11186751;1
ENSMUSG00000103776;2900035J10Rik;1;194415015;194415546;1
ENSMUSG00000103778;Gm36930;2;15036612;15038987;-1
ENSMUSG00000103780;Gm37524;1;168163549;168165240;-1
ENSMUSG00000103783;Gm37522;1;30872629;30875512;-1
ENSMUSG00000103786;Gm37525;2;3352171;3355041;-1
ENSMUSG00000103791;Gm38095;7;142898174;142899575;1
ENSMUSG00000103793;Pcdhga6;18;37840092;37974926;1
ENSMUSG00000103803;Gm37064;1;129788552;129790782;1
ENSMUSG00000103804;Gm37062;1;38115376;38116386;-1
ENSMUSG00000103805;Gm37063;16;77273822;77277341;1
ENSMUSG00000103808;Gm37060;1;157231895;157234291;-1
ENSMUSG00000103809;Gm37061;1;68797644;68800886;-1
ENSMUSG00000103810;Gm38005;1;10519470;10522214;-1
ENSMUSG00000103815;Gm19194;3;71579851;71584456;1
ENSMUSG00000103817;Gm6680;3;78041937;78042886;1
ENSMUSG00000103818;Gm38009;1;153159596;153162936;-1
ENSMUSG00000103821;D430013B06Rik;1;59685359;59687230;-1
ENSMUSG00000103824;Gm38177;1;126251372;126252411;-1
ENSMUSG00000103825;Gm38178;1;11487142;11489612;1
ENSMUSG00000103828;2610001A08Rik;11;18955607;18956473;-1
ENSMUSG00000103830;Gm37609;8;121867682;121868359;1
ENSMUSG00000103832;Gm37611;9;73459125;73461152;-1
ENSMUSG00000103835;Gm37612;9;106747873;106748700;1
ENSMUSG00000103839;Gm37607;1;58422671;58425293;-1
ENSMUSG00000103845;Gm19026;1;6499879;6511520;-1
ENSMUSG00000103846;Gm37809;1;160741042;160741972;1
ENSMUSG00000103849;Gm37806;3;77472263;77478649;-1
ENSMUSG00000103851;Gm37606;16;77358538;77361653;1
ENSMUSG00000103854;Gm37250;1;93459537;93461924;1
ENSMUSG00000103857;Gm37249;9;99189636;99192504;1
ENSMUSG00000103858;Gm37604;1;141473944;141475215;1
ENSMUSG00000103862;Gm10764;10;87125355;87127689;1
ENSMUSG00000103864;Gm37415;5;124562760;124564942;1
ENSMUSG00000103865;Gm37416;2;16027919;16028236;-1
ENSMUSG00000103867;9630010A21Rik;1;194696054;194698756;1
ENSMUSG00000103869;Gm37420;14;61904669;61907580;-1
ENSMUSG00000103870;Gm38362;3;30326471;30328534;-1
ENSMUSG00000103881;Gm10748;3;5277898;5280276;1
ENSMUSG00000103883;Gm37010;1;171515879;171517582;1
ENSMUSG00000103885;Gm37006;2;14712476;14715149;1
ENSMUSG00000103889;Gm37011;1;25647331;25650265;-1
ENSMUSG00000103891;Gm37941;9;86666600;86668908;-1
ENSMUSG00000103897;Pcdhga8;18;37858759;37974926;1
ENSMUSG00000103898;Gm30238;12;112657420;112660022;-1
ENSMUSG00000103899;Gm37940;6;28796462;28799712;1
ENSMUSG00000103901;Gm37499;2;14154631;14158108;1
ENSMUSG00000103906;Tigd5;15;75781584;75786384;1
ENSMUSG00000103907;Gm37498;3;50354731;50358732;-1
ENSMUSG00000103916;Gm38071;16;77213512;77216889;1
ENSMUSG00000103920;Gm37897;3;76453998;76457558;1
ENSMUSG00000103922;Gm6123;1;4841354;4842422;1
ENSMUSG00000103926;Gm37894;2;14042636;14045234;-1
ENSMUSG00000103928;Gm37893;1;151321056;151323492;1
ENSMUSG00000103931;Gm36962;10;27489564;27491324;-1
ENSMUSG00000103932;Gm36963;16;77336770;77339093;1
ENSMUSG00000103937;Gm37186;16;3988640;3991500;-1
ENSMUSG00000103945;Gm38228;1;43599433;43600725;1
ENSMUSG00000103947;Gm37345;3;45400104;45403241;1
ENSMUSG00000103948;4930594C11Rik;1;37524932;37527686;-1
ENSMUSG00000103949;Gm38226;9;98653158;98653678;1
ENSMUSG00000103951;Gm37269;6;139722156;139724046;1
ENSMUSG00000103952;Gm37268;3;41727616;41730229;1
ENSMUSG00000103957;Gm10766;2;127111369;127111974;-1
ENSMUSG00000103959;Gm37720;5;58141554;58142794;1
ENSMUSG00000103961;Gm36388;1;187349049;187384021;-1
ENSMUSG00000103966;Gm37120;1;132030103;132036061;1
ENSMUSG00000103967;Gm38214;9;88562992;88563979;-1
ENSMUSG00000103970;Gm37678;9;108421413;108422558;1
ENSMUSG00000103972;Gm37466;16;77178838;77179489;1
ENSMUSG00000103973;BC055308;1;95256406;95258943;1
ENSMUSG00000103976;Gm37677;1;134747654;134755287;-1
ENSMUSG00000103983;Gm20045;1;171148169;171153745;-1
ENSMUSG00000103984;Gm37447;1;86964445;86967372;1
ENSMUSG00000103985;Gm37446;18;37566465;37570600;-1
ENSMUSG00000103991;Gm38031;1;104703839;104706853;1
ENSMUSG00000103992;Gm38029;3;29228987;29231076;1
ENSMUSG00000103996;4833421G17Rik;1;87792795;87793638;1
ENSMUSG00000103998;Gm38025;3;31395161;31399429;1
ENSMUSG00000103999;Gm38026;1;128025328;128029207;-1
ENSMUSG00000104010;Gm37366;1;194724691;194726987;1
ENSMUSG00000104011;Gm32391;1;164290011;164291558;1
ENSMUSG00000104012;Gm37364;7;142851435;142855354;1
ENSMUSG00000104015;Gm10745;3;11888289;11909419;-1
ENSMUSG00000104016;Gm37362;1;160858152;160859026;1
ENSMUSG00000104018;4833412K13Rik;1;78442085;78443563;-1
ENSMUSG00000104020;Gm37215;1;160417452;160418710;-1
ENSMUSG00000104022;Gm37214;1;183201586;183203121;1
ENSMUSG00000104026;Gm37212;1;160397731;160401380;-1
ENSMUSG00000104027;Gm37211;1;25353357;25356789;-1
ENSMUSG00000104030;5330406M23Rik;6;31085762;31087855;-1
ENSMUSG00000104034;2900092N22Rik;2;14678215;14679623;1
ENSMUSG00000104036;Gm37775;1;149310763;149313075;-1
ENSMUSG00000104037;Gm37776;3;65585807;65588303;1
ENSMUSG00000104041;Gm37562;9;101929429;101933756;-1
ENSMUSG00000104043;Gm6525;3;84081411;84082439;1
ENSMUSG00000104044;Gm37566;1;105636298;105640652;1
